Date,Open,High,Low,Close,Adj Close,Volume
2016-06-01,83.379997,88.669998,83.290001,88.669998,64.575935,88715800
2016-07-01,88.970001,92.919998,87.879997,92.449997,67.934013,66045800
2016-08-01,92.330002,92.750000,87.589996,88.970001,65.376846,92169700
2016-09-01,89.070000,90.800003,84.129997,86.739998,63.738186,102158400
2016-10-01,86.010002,86.290001,80.040001,81.760002,60.494087,98264800
2016-11-01,81.400002,81.730003,76.980003,80.389999,59.480419,128388400
2016-12-01,79.919998,84.260002,78.760002,82.529999,61.063820,96180900
2017-01-01,82.980003,84.699997,81.570000,82.370003,62.224796,94874600
2017-02-01,82.279999,86.160004,81.320000,85.260002,64.407982,70198700
2017-03-01,85.000000,85.489998,79.980003,82.589996,62.390968,113420100
2017-04-01,82.360001,85.720001,82.320000,82.790001,62.999115,81135700
2017-05-01,83.150002,83.650002,80.699997,82.190002,62.542561,98725200
2017-06-01,81.959999,85.389999,81.760002,83.230003,63.333961,93467200
2017-07-01,83.559998,84.730003,80.580002,84.260002,64.730171,63756900
2017-08-01,84.519997,85.000000,81.730003,84.040001,64.561165,55338900
2017-09-01,84.059998,85.800003,82.070000,83.089996,63.831364,70001300
2017-10-01,83.220001,85.000000,81.339996,82.199997,63.796803,71910400
2017-11-01,82.339996,85.480003,82.150002,84.389999,65.496475,73385100
2017-12-01,84.489998,86.139999,81.180000,82.980003,64.402161,91535200
2018-01-01,83.040001,83.169998,77.919998,79.449997,62.617794,113314100
2018-02-01,79.089996,79.739998,72.050003,73.349998,57.810139,168821800
2018-03-01,73.190002,76.660004,72.620003,75.470001,59.480999,141198400
2018-04-01,75.339996,76.709999,73.550003,76.089996,60.552784,112218300
2018-05-01,76.080002,79.400002,75.500000,78.889999,62.781040,93478400
2018-06-01,78.589996,81.800003,78.430000,81.449997,64.818298,115031400
2018-07-01,81.519997,83.160004,79.989998,81.940002,65.812767,107574400
2018-08-01,81.349998,84.550003,81.129997,84.050003,67.507492,90618000
2018-09-01,83.860001,84.070000,79.180000,80.680000,64.800774,94412300
2018-10-01,80.599998,80.820000,75.379997,78.320000,63.786785,168456100
2018-11-01,78.379997,82.050003,77.150002,81.980003,66.767616,114197000
2018-12-01,82.480003,83.309998,71.080002,74.570000,60.732628,213633400
2019-01-01,73.559998,83.470001,72.529999,83.410004,68.743973,151841800
2019-02-01,83.489998,85.449997,81.720001,83.989998,69.221992,142887900
2019-03-01,83.940002,87.419998,82.820000,86.910004,71.628563,147869500
2019-04-01,87.000000,88.139999,83.779999,86.769997,72.024506,105284800
2019-05-01,86.769997,88.589996,84.959999,86.889999,72.124107,105994700
2019-06-01,87.199997,91.849998,85.949997,87.400002,72.547440,106185400
2019-07-01,87.980003,91.000000,86.330002,88.889999,74.493813,110612600
2019-08-01,89.010002,92.550003,86.449997,92.220001,77.284500,100972200
2019-09-01,92.199997,94.070000,91.239998,93.250000,78.147697,90812700
2019-10-01,93.199997,95.489998,91.389999,94.300003,79.660858,84281600
2019-11-01,94.410004,94.790001,90.519997,93.070000,78.621780,98605700
2019-12-01,92.699997,93.370003,89.220001,92.790001,78.385262,115389300
2020-01-01,93.190002,96.150002,90.849998,93.930000,80.199745,98448400
2020-02-01,93.879997,99.720001,84.660004,87.330002,74.564507,119825600
2020-03-01,87.650002,94.400002,55.580002,69.849998,59.639652,298513300
2020-04-01,66.510002,79.989998,63.270000,76.110001,65.491737,182121800
2020-05-01,74.080002,78.820000,66.269997,77.430000,66.627594,144158700
2020-06-01,77.360001,86.800003,75.660004,78.529999,67.574135,146935800
2020-07-01,78.800003,82.070000,76.650002,81.389999,70.728622,100164500
2020-08-01,81.419998,83.470001,79.379997,81.750000,71.041458,78309800
2020-09-01,81.470001,84.489998,75.720001,78.959999,68.616936,93899900
2020-10-01,79.279999,83.879997,75.459999,76.589996,67.073181,90996800
2020-11-01,77.400002,88.290001,76.879997,84.000000,73.562447,92410400
2020-12-01,84.959999,86.769997,83.230003,84.930000,74.376892,83498200
2021-01-01,85.199997,87.309998,81.230003,84.959999,75.600380,111243400
2021-02-01,85.480003,91.449997,84.419998,87.870003,78.189804,75646800
2021-03-01,88.870003,93.199997,84.449997,91.860001,81.740250,103013500
2021-04-01,92.339996,99.300003,92.000000,99.080002,88.680336,90267000
2021-05-01,99.559998,100.169998,94.639999,99.879997,89.396362,86332500
2021-06-01,100.370003,105.769997,100.010002,101.790001,91.105904,88689200
2021-07-01,102.029999,107.720001,101.510002,106.290001,95.810562,96340600
2021-08-01,106.870003,108.709999,104.849998,108.580002,97.874794,74709300
2021-09-01,108.839996,111.059998,101.779999,101.779999,91.745216,109439100
2021-10-01,102.440002,110.300003,101.000000,109.040001,98.898857,87536500
2021-11-01,109.300003,111.290001,106.650002,106.739998,96.812759,75127000
2021-12-01,107.739998,116.709999,104.949997,116.010002,105.220612,129687300
2022-01-01,116.209999,116.239998,100.620003,106.239998,97.264420,144909900
2022-02-01,106.150002,107.519997,97.709999,102.540001,93.877014,115345200
2022-03-01,102.800003,110.690002,101.449997,108.370003,99.214478,128072800
2022-04-01,108.870003,113.410004,103.680000,103.940002,95.679466,114746000
2022-05-01,103.870003,104.540001,92.879997,99.070000,91.196510,147907100
2022-06-01,99.400002,99.650002,86.629997,91.110001,83.869118,127668800
2022-07-01,90.970001,99.320000,89.449997,98.959999,91.675522,80779000
2022-08-01,98.449997,102.370003,92.800003,93.010002,86.163513,75714200
2022-09-01,92.449997,96.919998,78.730003,80.169998,74.268661,128425700
2022-10-01,81.400002,83.870003,74.660004,82.980003,77.704506,133054800
2022-11-01,83.879997,88.139999,79.029999,88.080002,82.480270,107919000
2022-12-01,88.720001,89.470001,80.489998,82.480003,77.236290,114129300
2023-01-01,83.169998,91.169998,81.660004,91.059998,86.476006,106908300
2023-02-01,90.570000,94.529999,85.269997,85.720001,81.404831,93678700
2023-03-01,85.120003,87.410004,76.220001,83.040001,78.859734,164792900
2023-04-01,82.940002,83.980003,80.290001,83.300003,79.899567,99978400
2023-05-01,83.309998,83.620003,77.809998,80.000000,76.734276,108720800
2023-06-01,79.900002,84.680000,79.150002,83.559998,80.148949,90129100
2023-07-01,83.430000,87.320000,82.360001,85.260002,82.703011,107322100
2023-08-01,85.040001,85.419998,79.040001,82.379997,79.909378,89694300
2023-09-01,82.900002,83.169998,74.849998,75.660004,73.390915,86557300
2023-10-01,75.410004,77.279999,70.610001,72.919998,71.421272,140389100
2023-11-01,73.019997,81.930000,72.540001,81.730003,80.050201,104804000
2023-12-01,81.660004,90.089996,81.419998,88.360001,86.543938,107735600
2024-01-01,88.050003,89.260002,83.730003,83.889999,83.179100,99342000
2024-02-01,83.800003,86.000000,81.540001,85.550003,84.825035,106306700
2024-03-01,85.419998,88.070000,83.690002,86.480003,85.747154,87355500
2024-04-01,86.739998,86.739998,78.269997,80.430000,80.430000,89357500
2024-04-24,80.120003,80.680000,79.650002,80.315002,80.315002,919311
