Date,AOR,BND,SPY,VFWAX,VNQ,VTTVX
2017-10-01,0.010484317884338124,-0.00021007099340253355,0.02864353676489939,0.025357146695811794,-0.0005414422915982486,0.014246681902948088
2017-11-01,0.015562715935142801,-0.0011317203548995014,0.030565953755114394,0.007496560100356042,0.026641961980446105,0.013506265638416393
2017-12-01,-0.020069871252967664,0.0028573669466740448,0.006980875048232749,0.01071426359900185,-0.016707983139550575,-0.013859526686638257
2018-01-01,0.06108252600930286,-0.007769604867862823,0.06175890718590349,0.0662082873523877,-0.02770663239079829,0.05573055903295576
2018-02-01,-0.03266274526609203,-0.012536842566011508,-0.03636039220161191,-0.0520893269535907,-0.07677777661729834,-0.028856259672228934
2018-03-01,-0.0033542734338799507,0.0069890339544855795,-0.03129056276175679,-0.009697259636974875,0.028902542510752305,-0.006483089880540693
2018-04-01,-0.00493606034311167,-0.008953875009096057,0.009193832226608967,0.011236634047058436,0.018018947529781837,0.0010875782229351483
2018-05-01,0.00862335690770255,0.0070737242880416495,0.02430936566005748,-0.021188999668898867,0.03679857230016048,0.007604552802410014
2018-06-01,-0.004711868079503967,-0.0005197007354670324,0.0012547758312084767,-0.03156934499468966,0.03245021108283641,-0.002156246758442837
2018-07-01,0.011722180741136734,0.002004654899211422,0.041703471880135456,0.039663900776815586,0.015342411490039343,0.01890863469963011
2018-08-01,0.014752953799547885,0.006605160640559493,0.03191994201437032,-0.022658902218173016,0.025750702747386445,0.009013820720513932
2018-09-01,-0.0006644131111323004,-0.005461245234771428,0.0014120694434751613,-0.0003087182336098948,-0.04009507566952708,-0.0005254286143295817
2018-10-01,-0.05295830487885478,-0.008578366539149451,-0.06489027640498579,-0.07681424134586434,-0.015647791490885576,-0.05047315602977298
2018-11-01,0.015879180281621386,0.006194093176450144,0.018549255120101193,0.012794547901876063,0.046731168532792466,0.012735226735163474
2018-12-01,-0.04463458108280871,0.016225902348220744,-0.09334290503776899,-0.05684839320889512,-0.09038795094915486,-0.06998361065960901
2019-01-01,0.05710656732527086,0.01614708447752511,0.08637240291990245,0.086180073540429,0.13191171309102567,0.08742007193202928
2019-02-01,0.016151309156748006,-0.0033709997751311116,0.03241587586434891,0.01638269991895025,0.0069536132280281215,0.017289354698488912
2019-03-01,0.014986580130291083,0.019559350714765555,0.013635890496513037,0.00451308363625369,0.03476598882043147,0.014802861877864615
2019-04-01,0.01789703839965706,-0.000406580895048525,0.0454371628601824,0.031508740862445705,0.00552772502220944,0.021609696062006023
2019-05-01,-0.02620090963586963,0.01831926585111976,-0.063771022821144,-0.054948473645055396,0.0013828765448247182,-0.031729103734951525
2019-06-01,0.043301095167509907,0.012531758409304317,0.06440928241379318,0.04658068154256689,0.0058695076806982716,0.0447841613286617
2019-07-01,-0.010430540119940379,0.0015076048730870983,0.02005660613409721,-0.0078857426382688,0.026828968741005932,0.003136483629673892
2019-08-01,0.008797538994668175,0.02770111376300588,-0.01674317426883576,-0.022529698299089906,0.03746199701175179,-0.0031266768588907867
2019-09-01,0.011862939150163454,-0.0055607557674342,0.014771311593720915,0.020744033592392297,0.011169083063227392,0.010977553416017027
2019-10-01,0.011072241952760908,0.003163501465687002,0.026824814568607414,0.04080180636884756,0.019362835478056617,0.015511926217963712
2019-11-01,0.018578681512603,-0.0004484424594608516,0.036198302688366546,0.010293301964841461,-0.013043771132869364,0.01629325968032158
2019-12-01,0.012915460392965983,-0.0029183095897358236,0.024020804409743857,0.030873881257611258,-0.0030083012620676364,-0.0060119169036663145
2020-01-01,0.00422990561134351,0.024258833213629094,0.0045108407024128105,-0.02248420136638296,0.023148267336275508,0.02566668961013452
2020-02-01,-0.04072230060684512,0.01449903574195921,-0.07916566176639261,-0.06565499431220256,-0.07026503637885617,-0.03981859244154806
2020-03-01,-0.09452939143762806,-0.014141358604500831,-0.1299872478970222,-0.15810414235432257,-0.20016031219786656,-0.09343829927088432
2020-04-01,0.06065723722504113,0.027355588396273056,0.13361033319226467,0.0785451334712215,0.09812406350057179,0.0729590772608002
2020-05-01,0.03941169978103476,0.006926533279251412,0.04764538471256219,0.04686946557104554,0.017343516175178042,0.03291946682982139
2020-06-01,0.02158097856684571,0.006779072696358579,0.013275361658515061,0.03812508366222778,0.014206441253153956,0.021421041251583617
2020-07-01,0.028454385173885877,0.014628663057507874,0.06355193050202534,0.045205293217283726,0.0466818702155789,0.03580572702670337
2020-08-01,0.04139800326202958,-0.009361483914448132,0.06979697842491728,0.042773760022823515,0.004423046726401703,0.03160485340936381
2020-09-01,-0.01863861570084624,-0.0009374062475334677,-0.04128158326053577,-0.02579245091537985,-0.0341282691579895,-0.0157970521645584
2020-10-01,-0.01940526720671032,-0.005534330389416864,-0.0210302599143396,-0.0156173744159962,-0.022498162844228342,-0.014104898545247324
2020-11-01,0.07896193621811531,0.012111380128266624,0.10877667951180436,0.13013729087672088,0.09674904191587386,0.07646760953939324
2020-12-01,0.021926416234329338,-0.001669221752660044,0.03264664438693021,0.04906172727149416,0.011071477815304265,-0.012832263159530233
2021-01-01,0.00356996850995861,-0.0037277149560654976,-0.005971309028295124,0.007696172226499209,0.016449840361708157,0.03931609953465198
2021-02-01,0.011719467805586747,-0.01704228407877273,0.02780554445294703,0.022008203440967877,0.03425146804817647,0.010256279630780352
2021-03-01,0.017090714228956916,-0.012626266116265938,0.04198675919812622,0.013459195044840833,0.04540804322773351,0.012459785628647913
2021-04-01,0.024645427487575366,0.007886569295164403,0.05635881842458468,0.028443436021335033,0.08490414453099904,0.026891506432519918
2021-05-01,0.015078541366300602,0.0022715048668779936,0.006566108881090438,0.03262563041102351,0.008074236435008597,0.00976479929229157
2021-06-01,0.0073755032334896775,0.00893961605181759,0.019093292384859906,-0.013540570167878907,0.019123171925049975,0.010549459807589256
2021-07-01,0.0032142377029762415,0.011719002874407858,0.02776392302925701,-0.007227178606401874,0.05163944150095934,0.00826441359530139
2021-08-01,0.021384542407445695,-0.0019237144456171196,0.029759835504061583,0.017032539160154903,0.021544931549404733,0.012942055761644644
2021-09-01,-0.028546337460764626,-0.010129859687672438,-0.049650029937697404,-0.03933026454962274,-0.0626267269589349,-0.027257074503207357
2021-10-01,0.025779672132830056,0.0007432011121495385,0.07359202457126646,0.03171081349340743,0.07797290487604291,0.028020840644291223
2021-11-01,-0.00932512088722881,0.0019926955113067635,-0.008034824911837157,-0.04351180326846693,-0.021093246810729105,-0.012776699010599635
2021-12-01,0.015116507304436366,-0.00628394891945494,0.04258492374169709,0.026379493762513695,0.08684653848156532,-0.1225194272315745
2022-01-01,-0.026865917600298772,-0.01596955862264704,-0.04941317333437911,-0.011629362864269965,-0.07561438627633155,0.12204726119855835
2022-02-01,-0.019945719474090073,-0.013012187169065936,-0.029517098657765306,-0.031745976449411795,-0.03482677427161951,-0.02037694782214583
2022-03-01,-0.00166521177967216,-0.02744756119163483,0.03437685524131351,-0.006112901936660586,0.056855920023191064,-0.000520049344009732
2022-04-01,-0.06300964228841899,-0.04060633384827106,-0.08493498817360212,-0.06042448769997366,-0.035630001500385755,-0.05931313089906176
2022-05-01,0.007734213419108071,0.008943111470980147,0.0022570686697043207,0.015201145204437383,-0.04685389862021183,0.0033184699761565906
2022-06-01,-0.055304018742673766,-0.016698814938164164,-0.08640670628842684,-0.09160307306809201,-0.08034728521957701,-0.054024273290475544
2022-07-01,0.04374986436287798,0.023767084881386902,0.09680492020711795,0.0465746891822878,0.09307840819310864,0.05069946701779182
2022-08-01,-0.030830617040749853,-0.027984510069448576,-0.04080198137240809,-0.040612362319596085,-0.060125198959870674,-0.03438723582550862
2022-09-01,-0.07095461755810606,-0.04192752552071988,-0.09615875002542207,-0.10354932008048245,-0.13804975662958408,-0.06950022962420999
2022-10-01,0.027914459011838533,-0.01167231780767053,0.08571730307840508,0.03926574591452914,0.04626237976742309,0.03086423832088503
2022-11-01,0.07311340934428157,0.03652399627383973,0.055591439086468686,0.13633161477780575,0.06146057990510889,0.06047883099571583
2022-12-01,-0.04146345289042608,-0.010351261842857618,-0.06193577667339567,-0.034013546443885545,-0.06357859885764205,-0.058159167087167396
2023-01-01,0.06881978625929475,0.037925462989792935,0.06776820077495982,0.09777768497017547,0.11962920539036759,0.08515999640601746
2023-02-01,-0.028160490787224268,-0.02896829806481982,-0.02514279762847038,-0.04279810656791916,-0.05864256728045458,-0.026166084583703397
2023-03-01,0.028154459989139236,0.026855939909293358,0.033134895940319264,0.025901926393834485,-0.03126469238662255,0.025700865760615255
2023-04-01,0.007195657463968663,0.005674631779516215,0.019852385873959433,0.01991668348984099,0.013185854773489325,0.009111571994847356
2023-05-01,-0.007572863987876932,-0.011588819357278068,0.004616200261922776,-0.03366802803642854,-0.03961587176060677,-0.009593690848773484
2023-06-01,0.03292512035680151,-0.002368131924268213,0.060859197116988506,0.03300728454937296,0.04449997026100827,0.030769375686365397
2023-07-01,0.01457728651636514,-0.0011571676701074285,0.03656941356827814,0.04911469436789173,0.031866444062791155,0.020453128188033354
2023-08-01,-0.011946058210306143,-0.0067373004384641,-0.016252020898636976,-0.045039951552742874,-0.033779096628053895,-0.01841805494422244
2023-09-01,-0.034772431164934337,-0.024857825993988447,-0.05078273629679475,-0.03761187124992138,-0.08157319157208298,-0.031457081700702605
2023-10-01,-0.026512863706865786,-0.015223008120323622,-0.01825780831136503,-0.02851943957231673,-0.026837695101634917,-0.02051277889091807
2023-11-01,0.0734627402716097,0.0451930225945385,0.09134381342304865,0.08378815915126858,0.12081735256689341,0.06515413867085251
2023-12-01,0.03482475564881793,0.03273864932764381,0.041433009381517616,0.03406396006147183,0.0811208081788577,0.005461583036850737
2024-01-01,0.009720180357752684,0.004063490303265027,0.020045434903633863,-0.001645963510603532,-0.038880111972718345,0.03688825784540617
2024-02-01,0.02237681384220669,-0.01647838865595963,0.05218682041957079,0.032915718731862276,0.01978784334045436,0.018518517509884758
2024-03-01,0.023910232097767325,0.00858892399674449,0.029503234803086142,0.027072722312097897,0.010870835479171781,0.020320801052363446
2024-04-01,-0.028381535892930132,-0.020390921666729067,-0.030299818163330938,-0.01706607074468247,-0.06200968489286518,-0.02253668763102723
